sample,raw,filtered
15689,1285.0,-94.0
15690,1125.0,-97.0
15691,1319.0,-95.0
15692,1618.0,-82.0
15693,1600.0,-63.0
15694,1261.0,-48.0
15695,1100.0,-47.0
15696,1294.0,-57.0
15697,1643.0,-67.0
15698,1658.0,-73.0
15699,1374.0,-74.0
15700,1143.0,-75.0
15701,1323.0,-76.0
15702,1598.0,-76.0
15703,1635.0,-76.0
15704,1340.0,-85.0
15705,1126.0,-102.0
15706,1275.0,-121.0
15707,1598.0,-130.0
15708,1589.0,-124.0
15709,1305.0,-108.0
15710,1122.0,-93.0
15711,1277.0,-84.0
15712,1591.0,-80.0
15713,1058.0,-103.0
15714,1166.0,-121.0
15715,1584.0,-132.0
15716,1692.0,-133.0
15717,1408.0,-130.0
15718,1137.0,-129.0
15719,1230.0,-130.0
15720,1530.0,-128.0
15721,1646.0,-122.0
15722,1405.0,-116.0
15723,1116.0,-119.0
15724,1247.0,-128.0
15725,1587.0,-134.0
15726,1704.0,-132.0
15727,1414.0,-123.0
15728,1166.0,-111.0
15729,1246.0,-98.0
15730,1638.0,-84.0
15731,1736.0,-72.0
15732,1478.0,-67.0
15733,1245.0,-73.0
15734,1293.0,-85.0
15735,1540.0,-65.0
15736,1201.0,-49.0
15737,1184.0,-38.0
15738,1492.0,-31.0
15739,1728.0,-24.0
15740,1534.0,-17.0
15741,1239.0,-13.0
15742,1256.0,-10.0
15743,1530.0,-3.0
15744,1684.0,7.0
15745,1510.0,16.0
15746,1263.0,15.0
15747,1318.0,0.0
15748,1592.0,-19.0
15749,1745.0,-37.0
15750,1545.0,-47.0
15751,1224.0,-51.0
15752,1212.0,-50.0
15753,1527.0,-43.0
15754,1794.0,-29.0
15755,1694.0,-16.0
15756,1440.0,-11.0
15757,1439.0,-12.0
15758,1784.0,-14.0
15759,2106.0,-8.0
15760,2025.0,0.0
15761,1644.0,6.0
15762,1429.0,3.0
15763,1597.0,-5.0
15764,1821.0,-11.0
15765,1655.0,-7.0
15766,1299.0,8.0
15767,1239.0,39.0
15768,1519.0,86.0
15769,1801.0,148.0
15770,1680.0,211.0
15771,1336.0,255.0
15772,1168.0,265.0
15773,1437.0,237.0
15774,1722.0,180.0
15775,1631.0,103.0
15776,1298.0,17.0
15777,1184.0,-62.0
15778,1429.0,-116.0
15779,1764.0,-133.0
15780,1734.0,-119.0
15781,1375.0,-94.0
15782,1208.0,-78.0
15783,1370.0,-80.0
15784,1693.0,-96.0
15785,1715.0,-121.0
15786,1419.0,-145.0
15787,1232.0,-160.0
15788,1397.0,-155.0
15789,1742.0,-126.0
15790,1734.0,-80.0
15791,1427.0,-34.0
15792,1643.0,7.0
15793,1640.0,2.0
15794,1402.0,-5.0
15795,1250.0,-11.0
15796,1434.0,-12.0
15797,1768.0,-1.0
15798,1771.0,17.0
15799,1434.0,36.0
15800,1180.0,43.0
15801,1302.0,36.0
15802,1664.0,21.0
15803,1753.0,5.0
15804,1478.0,-8.0
15805,1188.0,-18.0
15806,1297.0,-17.0
15807,1631.0,-2.0
15808,1693.0,25.0
15809,1424.0,51.0
15810,1154.0,62.0
15811,1257.0,53.0
15812,1626.0,33.0
15813,1741.0,12.0
15814,1509.0,-2.0
15815,1215.0,-11.0
15816,1300.0,-10.0
15817,1616.0,0.0
15818,1760.0,14.0
15819,1563.0,21.0
15820,1277.0,14.0
15821,1278.0,-3.0
15822,1560.0,-17.0
15823,1734.0,-17.0
15824,1532.0,-4.0
15825,1210.0,13.0
15826,1211.0,30.0
15827,1510.0,45.0
15828,1629.0,58.0
15829,1417.0,67.0
15830,1136.0,68.0
15831,1159.0,62.0
15832,1455.0,56.0
15833,1634.0,54.0
15834,1486.0,53.0
15835,1200.0,47.0
15836,1154.0,33.0
15837,1394.0,17.0
15838,1620.0,4.0
15839,1511.0,-7.0
15840,1221.0,-20.0
15841,1159.0,-35.0
15842,1405.0,-45.0
15843,1564.0,-43.0
15844,1431.0,-30.0
15845,1199.0,-15.0
15846,1164.0,-3.0
15847,1371.0,5.0
15848,1587.0,12.0
15849,1520.0,18.0
15850,1249.0,20.0
15851,1128.0,19.0
15852,1378.0,18.0
15853,1683.0,21.0
15854,1622.0,27.0
15855,1253.0,29.0
15856,1139.0,24.0
15857,1357.0,17.0
15858,1658.0,17.0
15859,1632.0,26.0
15860,1307.0,38.0
15861,1147.0,48.0
15862,1371.0,55.0
15863,1700.0,64.0
15864,1655.0,76.0
15865,1301.0,84.0
15866,1163.0,85.0
15867,1366.0,81.0
15868,1644.0,80.0
15869,1644.0,83.0
15870,1312.0,84.0
15871,1168.0,80.0
15872,1352.0,77.0
15873,1292.0,96.0
15874,1134.0,92.0
15875,1355.0,82.0
15876,1681.0,72.0
15877,1665.0,66.0
15878,1392.0,60.0
15879,1160.0,53.0
15880,1261.0,48.0
15881,1560.0,48.0
15882,1680.0,52.0
15883,1409.0,54.0
15884,1192.0,48.0
15885,1353.0,38.0
15886,1685.0,34.0
15887,1671.0,37.0
15888,1336.0,44.0
15889,1131.0,46.0
15890,1336.0,42.0
15891,1718.0,35.0
15892,1769.0,28.0
15893,1446.0,21.0
15894,1234.0,15.0
15895,1383.0,16.0
15896,1704.0,26.0
15897,1802.0,43.0
15898,1511.0,55.0
15899,1175.0,51.0
15900,1261.0,36.0
15901,1576.0,21.0
15902,1728.0,16.0
15903,1466.0,24.0
15904,1175.0,38.0
15905,1270.0,55.0
15906,1696.0,85.0
15907,1471.0,86.0
15908,1183.0,69.0
15909,1295.0,40.0
15910,1592.0,10.0
15911,1683.0,-11.0
15912,1376.0,-25.0
15913,1104.0,-34.0
15914,1188.0,-41.0
15915,1567.0,-40.0
15916,1713.0,-33.0
15917,1495.0,-25.0
15918,1243.0,-23.0
15919,1314.0,-27.0
15920,1721.0,-33.0
15921,1944.0,-37.0
15922,1794.0,-42.0
15923,1498.0,-53.0
15924,1451.0,-67.0
15925,1663.0,-78.0
15926,1780.0,-79.0
15927,1519.0,-68.0
15928,1123.0,-49.0
15929,1088.0,-24.0
15930,1428.0,9.0
15931,1674.0,52.0
15932,1516.0,98.0
15933,1144.0,135.0
15934,1111.0,157.0
15935,1432.0,160.0
15936,1660.0,143.0
15937,1484.0,100.0
15938,1157.0,32.0
15939,1067.0,-49.0
15940,1364.0,-124.0
15941,1655.0,-170.0
15942,1535.0,-181.0
15943,1181.0,-166.0
15944,1073.0,-139.0
15945,1355.0,-111.0
15946,1665.0,-90.0
15947,1623.0,-83.0
15948,1295.0,-93.0
15949,1155.0,-113.0
15950,1426.0,-130.0
15951,1250.0,-89.0
15952,1139.0,-67.0
15953,1401.0,-50.0
15954,1725.0,-34.0
15955,1643.0,-17.0
15956,1327.0,-3.0
15957,1140.0,6.0
15958,1394.0,13.0
15959,1728.0,20.0
15960,1728.0,24.0
15961,1471.0,20.0
15962,1336.0,7.0
15963,1560.0,-7.0
15964,1839.0,-11.0
15965,1865.0,-2.0
15966,1673.0,12.0
15967,1557.0,24.0
15968,1755.0,30.0
15969,2073.0,33.0
15970,2031.0,37.0
15971,1730.0,42.0
15972,1518.0,50.0
15973,1719.0,64.0
15974,2063.0,88.0
15975,2106.0,119.0
15976,1807.0,149.0
15977,1504.0,172.0
15978,1587.0,190.0
15979,1919.0,207.0
15980,2010.0,223.0
15981,1756.0,232.0
15982,1491.0,224.0
15983,1563.0,201.0
15984,1868.0,172.0
15985,1960.0,147.0
15986,1648.0,126.0
15987,1335.0,104.0
15988,1453.0,79.0
15989,1726.0,53.0
15990,1761.0,26.0
15991,1516.0,-4.0
15992,1289.0,-39.0
15993,1356.0,-71.0
15994,1654.0,-92.0
15995,1806.0,-99.0
15996,1577.0,-103.0
15997,1261.0,-115.0
15998,1594.0,-170.0
15999,1719.0,-197.0
16000,1532.0,-218.0
16001,1149.0,-233.0
16002,1127.0,-241.0
16003,1458.0,-236.0
16004,1656.0,-217.0
16005,1421.0,-193.0
16006,1051.0,-173.0
16007,1038.0,-164.0
16008,1329.0,-160.0
16009,1445.0,-191.0
16010,1255.0,-185.0
16011,896.0,-182.0
16012,832.0,-185.0
16013,1139.0,-191.0
16014,1335.0,-196.0
16015,1203.0,-200.0
16016,907.0,-206.0
16017,853.0,-213.0
16018,1122.0,-213.0
16019,1352.0,-201.0
16020,1185.0,-182.0
16021,851.0,-165.0
16022,737.0,-157.0
16023,1000.0,-154.0
16024,1278.0,-152.0
16025,1159.0,-145.0
16026,798.0,-135.0
16027,705.0,-121.0
16028,910.0,-99.0
16029,1166.0,-69.0
16030,1073.0,-39.0
16031,771.0,-20.0
16032,593.0,-18.0
16033,801.0,-26.0
16034,1105.0,-33.0
16035,1068.0,-33.0
16036,786.0,-29.0
16037,681.0,-23.0
16038,899.0,-15.0
16039,1183.0,-5.0
16040,1142.0,5.0
16041,835.0,7.0
16042,647.0,0.0
16043,1108.0,174.0
16044,736.0,184.0
16045,565.0,193.0
16046,1173.0,206.0
16047,1199.0,209.0
16048,971.0,201.0
16049,905.0,181.0
16050,1190.0,154.0
16051,1604.0,132.0
16052,1681.0,118.0
16053,1351.0,109.0
16054,1078.0,100.0
16055,1196.0,95.0
16056,1530.0,99.0
16057,1610.0,118.0
16058,1241.0,149.0
16059,912.0,191.0
16060,979.0,247.0
16061,1385.0,319.0
16062,1659.0,399.0
16063,1569.0,470.0
16064,1362.0,516.0
16065,1422.0,528.0
16066,1716.0,510.0
16067,1844.0,470.0
16068,1568.0,411.0
16069,1212.0,341.0
16070,1208.0,269.0
16071,1510.0,215.0
16072,1636.0,190.0
16073,1415.0,196.0
16074,1120.0,227.0
16075,1191.0,273.0
16076,1531.0,322.0
16077,1718.0,361.0
16078,1056.0,-6.0
16079,1295.0,-35.0
16080,1499.0,-62.0
16081,1367.0,-84.0
16082,1038.0,-105.0
16083,975.0,-124.0
16084,1308.0,-137.0
16085,1557.0,-139.0
16086,1432.0,-134.0
16087,1067.0,-130.0
16088,965.0,-135.0
16089,1255.0,-147.0
16090,1530.0,-163.0
16091,1442.0,-182.0
16092,1225.0,-248.0
16093,1492.0,-245.0
16094,1425.0,-225.0
16095,1117.0,-200.0
16096,974.0,-181.0
16097,1220.0,-172.0
16098,1475.0,-167.0
16099,1429.0,-165.0
16100,1166.0,-164.0
16101,1035.0,-163.0
16102,1266.0,-159.0
16103,1561.0,-149.0
16104,1502.0,-135.0
16105,1156.0,-127.0
16106,1008.0,-129.0
16107,1230.0,-137.0
16108,1507.0,-142.0
16109,1477.0,-138.0
16110,1185.0,-130.0
16111,1018.0,-119.0
16112,1201.0,-108.0
16113,1460.0,-92.0
16114,968.0,-60.0
16115,1149.0,-68.0
16116,1458.0,-77.0
16117,1512.0,-83.0
16118,1199.0,-85.0
16119,949.0,-88.0
16120,1040.0,-88.0
16121,1333.0,-85.0
16122,1412.0,-80.0
16123,1130.0,-79.0
16124,877.0,-87.0
16125,1014.0,-99.0
16126,1366.0,-107.0
16127,1466.0,-103.0
16128,1167.0,-94.0
16129,895.0,-88.0
16130,960.0,-90.0
16131,1304.0,-98.0
16132,1469.0,-108.0
16133,1176.0,-121.0
16134,858.0,-138.0
16135,943.0,-149.0
16136,1312.0,-128.0
16137,1075.0,-101.0
16138,853.0,-81.0
16139,927.0,-73.0
16140,1194.0,-72.0
16141,1329.0,-72.0
16142,1121.0,-72.0
16143,868.0,-74.0
16144,937.0,-77.0
16145,1257.0,-77.0
16146,1404.0,-73.0
16147,1166.0,-71.0
16148,828.0,-75.0
16149,820.0,-84.0
16150,1124.0,-88.0
16151,1375.0,-83.0
16152,1184.0,-69.0
16153,833.0,-54.0
16154,816.0,-40.0
16155,1132.0,-25.0
16156,1347.0,-7.0
16157,1175.0,9.0
16158,861.0,16.0
16159,726.0,11.0
16160,943.0,0.0
16161,1100.0,-6.0
16162,959.0,-9.0
16163,626.0,-9.0
16164,573.0,-6.0
16165,889.0,1.0
16166,1126.0,17.0
16167,1012.0,33.0
16168,744.0,40.0
16169,698.0,29.0
16170,967.0,6.0
16171,1220.0,-22.0
16172,1131.0,-55.0
16173,878.0,-90.0
16174,821.0,-123.0
16175,1106.0,-142.0
16176,1338.0,-139.0
16177,1231.0,-113.0
16178,945.0,-75.0
16179,811.0,-36.0
16180,1033.0,-2.0
16181,1298.0,28.0
16182,1305.0,54.0
16183,999.0,74.0
16184,859.0,91.0
16185,1040.0,112.0
16186,1326.0,142.0
16187,1366.0,174.0
16188,1073.0,199.0
16189,864.0,207.0
16190,979.0,200.0
16191,1225.0,188.0
16192,1212.0,177.0
16193,879.0,169.0
16194,693.0,162.0
16195,875.0,160.0
16196,1179.0,165.0
16197,1134.0,175.0
16198,712.0,182.0
16199,492.0,177.0
16200,706.0,160.0
16201,1084.0,137.0
16202,1131.0,111.0
16203,817.0,80.0
16204,559.0,43.0
16205,650.0,8.0
16206,963.0,-14.0
16207,1085.0,-24.0
16208,866.0,-33.0
16209,683.0,-49.0
16210,886.0,-71.0
16211,1253.0,-90.0
16212,1418.0,-97.0
16213,1214.0,-94.0
16214,1000.0,-85.0
16215,1051.0,-72.0
16216,1264.0,-57.0
16217,1255.0,-42.0
16218,694.0,-8.0
16219,1062.0,29.0
16220,1178.0,94.0
16221,932.0,173.0
16222,627.0,244.0
16223,703.0,291.0
16224,1087.0,305.0
16225,1242.0,281.0
16226,965.0,220.0
16227,671.0,131.0
16228,752.0,33.0
16229,1055.0,-45.0
16230,1183.0,-90.0
16231,719.0,-82.0
16232,772.0,-53.0
16233,1057.0,-23.0
16234,1218.0,0.0
16235,979.0,11.0
16236,624.0,6.0
16237,597.0,-6.0
16238,1004.0,-14.0
16239,1287.0,-11.0
16240,1200.0,0.0
16241,867.0,12.0
16242,814.0,21.0
16243,1096.0,30.0
16244,1271.0,40.0
16245,1135.0,43.0
16246,799.0,33.0
16247,740.0,10.0
16248,1041.0,-14.0
16249,1302.0,-24.0
16250,1137.0,-14.0
16251,859.0,14.0
16252,816.0,52.0
16253,1049.0,91.0
16254,1313.0,122.0
16255,1182.0,130.0
16256,858.0,111.0
16257,805.0,70.0
16258,1145.0,28.0
16259,1435.0,3.0
16260,1278.0,1.0
16261,936.0,16.0
16262,822.0,34.0
16263,1421.0,52.0
16264,1383.0,36.0
16265,1021.0,18.0
16266,824.0,4.0
16267,1077.0,3.0
16268,1396.0,18.0
16269,1347.0,40.0
16270,1053.0,56.0
16271,898.0,56.0
16272,1080.0,42.0
16273,1367.0,23.0
16274,1365.0,7.0
16275,1076.0,-6.0
16276,881.0,-18.0
16277,1073.0,-28.0
16278,1371.0,-31.0
16279,1450.0,-31.0
16280,1155.0,-32.0
16281,909.0,-37.0
16282,1043.0,-44.0
16283,1400.0,-46.0
16284,1439.0,-43.0
16285,1162.0,-41.0
16286,903.0,-46.0
16287,1062.0,-55.0
16288,1416.0,-59.0
16289,1494.0,-55.0
16290,1224.0,-46.0
16291,938.0,-39.0
16292,1060.0,-36.0
16293,1395.0,-34.0
16294,1472.0,-33.0
16295,1216.0,-36.0
16296,1008.0,-45.0
16297,1107.0,-56.0
16298,1396.0,-60.0
16299,1510.0,-52.0
16300,1271.0,-41.0
16301,1034.0,-33.0
16302,1118.0,-34.0
16303,1406.0,-37.0
16304,1507.0,-41.0
16305,1288.0,-46.0
16306,969.0,-52.0
16307,1044.0,-57.0
16308,1403.0,-56.0
16309,1547.0,-47.0
16310,1239.0,-35.0
16311,921.0,-28.0
16312,937.0,-29.0
16313,1312.0,-33.0
16314,1544.0,-36.0
16315,1344.0,-40.0
16316,997.0,-49.0
16317,989.0,-61.0
16318,1334.0,-70.0
16319,1543.0,-73.0
16320,1306.0,-74.0
16321,981.0,-80.0
16322,975.0,-93.0
16323,1253.0,-106.0
16324,1459.0,-111.0
16325,1327.0,-108.0
16326,1032.0,-101.0
16327,1001.0,-91.0
16328,1288.0,-78.0
16329,1524.0,-63.0
16330,1402.0,-52.0
16331,1052.0,-54.0
16332,957.0,-70.0
16333,1283.0,-89.0
16334,1576.0,-100.0
16335,1439.0,-100.0
16336,1247.0,-73.0
16337,1515.0,-55.0
16338,1423.0,-37.0
16339,1075.0,-28.0
16340,913.0,-29.0
16341,1142.0,-35.0
16342,1419.0,-37.0
16343,1315.0,-33.0
16344,1028.0,-28.0
16345,891.0,-25.0
16346,1126.0,-22.0
16347,1463.0,-18.0
16348,1414.0,-14.0
16349,1091.0,-18.0
16350,912.0,-32.0
16351,1096.0,-51.0
16352,1410.0,-67.0
16353,1424.0,-78.0
16354,1096.0,-87.0
16355,935.0,-96.0
16356,1111.0,-99.0
16357,1389.0,-90.0
16358,1424.0,-68.0
16359,1148.0,-46.0
16360,976.0,-30.0
16361,1210.0,-25.0
16362,1546.0,-25.0
16363,1567.0,-25.0
16364,1354.0,-27.0
16365,1288.0,-31.0
16366,1482.0,-33.0
16367,1731.0,-27.0
16368,1642.0,-13.0
16369,1288.0,0.0
16370,1029.0,9.0
16371,1119.0,17.0
16372,1371.0,30.0
16373,1424.0,54.0
16374,1163.0,88.0
16375,936.0,127.0
16376,1059.0,168.0
16377,1364.0,206.0
16378,1436.0,232.0
16379,1191.0,231.0
16380,923.0,196.0
16381,1046.0,130.0
16382,1410.0,-23.0
16383,1113.0,-78.0
16384,855.0,-109.0
16385,984.0,-116.0
16386,1323.0,-100.0
16387,1453.0,-74.0
16388,1232.0,-52.0
16389,940.0,-45.0
16390,994.0,-53.0
16391,1316.0,-66.0
16392,1454.0,-73.0
16393,1209.0,-76.0
16394,928.0,-79.0
16395,964.0,-81.0
16396,1282.0,-75.0
16397,1478.0,-59.0
16398,1263.0,-36.0
16399,959.0,-13.0
16400,987.0,4.0
16401,1280.0,18.0
16402,1450.0,28.0
16403,1266.0,30.0
16404,911.0,20.0
16405,1459.0,-3.0
16406,1234.0,9.0
16407,903.0,23.0
16408,882.0,33.0
16409,1210.0,40.0
16410,1399.0,45.0
16411,1270.0,46.0
16412,964.0,37.0
16413,900.0,21.0
16414,1179.0,8.0
16415,1448.0,4.0
16416,1368.0,7.0
16417,1063.0,10.0
16418,1519.0,8.0
16419,1416.0,12.0
16420,1122.0,14.0
16421,1068.0,13.0
16422,1368.0,15.0
16423,1623.0,26.0
16424,1437.0,43.0
16425,1041.0,60.0
16426,940.0,72.0
16427,1239.0,83.0
16428,1535.0,95.0
16429,1409.0,108.0
16430,1000.0,119.0
16431,879.0,124.0
16432,1146.0,131.0
16433,1457.0,142.0
16434,1411.0,152.0
16435,1108.0,151.0
16436,926.0,134.0
16437,1113.0,105.0
16438,1416.0,76.0
16439,1433.0,51.0
16440,1170.0,30.0
16441,1016.0,13.0
16442,1166.0,2.0
16443,1466.0,1.0
16444,1424.0,7.0
16445,1146.0,11.0
16446,981.0,9.0
16447,1153.0,6.0
16448,1474.0,6.0
16449,1459.0,12.0
16450,1135.0,20.0
16451,913.0,25.0
16452,1416.0,37.0
16453,1496.0,47.0
16454,1219.0,53.0
16455,1008.0,50.0
16456,1133.0,39.0
16457,1422.0,29.0
16458,1459.0,25.0
16459,1187.0,23.0
16460,999.0,18.0
16461,1117.0,9.0
16462,1417.0,2.0
16463,1503.0,1.0
16464,1185.0,4.0
16465,1488.0,34.0
16466,1227.0,37.0
16467,924.0,27.0
16468,971.0,11.0
16469,1295.0,0.0
16470,1500.0,-2.0
16471,1243.0,2.0
16472,903.0,3.0
16473,948.0,-1.0
16474,1254.0,-9.0
16475,1404.0,-15.0
16476,1238.0,-20.0
16477,987.0,-28.0
16478,974.0,-36.0
16479,1253.0,-39.0
16480,1419.0,-35.0
16481,1283.0,-28.0
16482,1010.0,-28.0
16483,1033.0,-35.0
16484,1327.0,-43.0
16485,1519.0,-46.0
16486,1284.0,-44.0
16487,953.0,-41.0
16488,959.0,-40.0
16489,1254.0,-35.0
16490,1489.0,-24.0
16491,1354.0,-9.0
16492,1031.0,0.0
16493,1005.0,6.0
16494,1204.0,13.0
16495,1358.0,23.0
16496,1230.0,33.0
16497,983.0,35.0
16498,946.0,25.0
16499,1268.0,10.0
16500,1468.0,0.0
16501,1270.0,-4.0
16502,943.0,-1.0
16503,866.0,3.0
16504,1142.0,9.0
16505,1391.0,11.0
16506,1246.0,4.0
16507,914.0,-13.0
16508,844.0,-36.0
16509,1157.0,-51.0
16510,1444.0,-47.0
16511,1358.0,-29.0
16512,1002.0,-9.0
16513,830.0,0.0
16514,1074.0,-5.0
16515,1392.0,-20.0
16516,1376.0,-39.0
16517,1113.0,-58.0
16518,1046.0,-71.0
16519,1312.0,-68.0
16520,1598.0,-49.0
16521,1665.0,-18.0
16522,1406.0,6.0
16523,1213.0,16.0
16524,1331.0,12.0
16525,1517.0,3.0
16526,1419.0,-2.0
16527,1016.0,-3.0
16528,852.0,6.0
16529,1091.0,32.0
16530,1430.0,77.0
16531,1421.0,136.0
16532,1126.0,191.0
16533,911.0,227.0
16534,1048.0,235.0
16535,1345.0,215.0
16536,1371.0,167.0
16537,1092.0,94.0
16538,923.0,8.0
16539,1067.0,-72.0
16540,1418.0,-125.0
16541,1447.0,-142.0
16542,1117.0,-127.0
16543,893.0,-98.0
16544,1055.0,-70.0
16545,1402.0,-51.0
16546,1519.0,-48.0
16547,1215.0,-60.0
16548,852.0,-80.0
16549,923.0,-94.0
16550,1377.0,-87.0
16551,1567.0,-61.0
16552,1311.0,-27.0
16553,953.0,-2.0
16554,1000.0,8.0
16555,1336.0,10.0
16556,1500.0,11.0
16557,1256.0,9.0
16558,991.0,2.0
16559,1010.0,-7.0
16560,1312.0,-13.0
16561,1488.0,-9.0
16562,1256.0,0.0
16563,1002.0,6.0
16564,1075.0,12.0
16565,1392.0,17.0
16566,1354.0,27.0
16567,1595.0,39.0
16568,1475.0,56.0
16569,1208.0,70.0
16570,1160.0,78.0
16571,1422.0,82.0
16572,1679.0,87.0
16573,1589.0,89.0
16574,1262.0,83.0
16575,1119.0,65.0
16576,1395.0,40.0
16577,1677.0,15.0
16578,1568.0,-5.0
16579,1241.0,-22.0
16580,1154.0,-34.0
16581,1387.0,-34.0
16582,1667.0,-20.0
16583,1606.0,2.0
16584,1276.0,20.0
16585,1176.0,24.0
16586,1343.0,15.0
16587,1694.0,1.0
16588,1614.0,-12.0
16589,1239.0,-25.0
16590,1104.0,-34.0
16591,1300.0,-37.0
16592,1608.0,-30.0
16593,1609.0,-18.0
16594,1262.0,-10.0
16595,1031.0,-10.0
16596,1277.0,-16.0
16597,1616.0,-22.0
16598,1591.0,-25.0
16599,1279.0,-31.0
16600,1281.0,-57.0
16601,1589.0,-67.0
16602,1607.0,-71.0
16603,1305.0,-74.0
16604,1106.0,-79.0
16605,1211.0,-83.0
16606,1483.0,-83.0
16607,1525.0,-77.0
16608,1293.0,-70.0
16609,1088.0,-66.0
16610,1240.0,-64.0
16611,1522.0,-58.0
16612,1600.0,-49.0
16613,1342.0,-42.0
16614,1127.0,-43.0
16615,1271.0,-53.0
16616,1584.0,-65.0
16617,1660.0,-75.0
16618,1416.0,-82.0
16619,1165.0,-87.0
16620,1278.0,-88.0
16621,1650.0,-80.0
16622,1587.0,-42.0
16623,1353.0,-27.0
16624,1512.0,-19.0
16625,1898.0,-14.0
16626,2043.0,-6.0
16627,1783.0,2.0
16628,1486.0,7.0
16629,1476.0,10.0
16630,1775.0,18.0
16631,1966.0,34.0
16632,1745.0,56.0
16633,1380.0,79.0
16634,1346.0,106.0
16635,1606.0,139.0
16636,1820.0,177.0
16637,1648.0,209.0
16638,1339.0,223.0
16639,1349.0,214.0
16640,1639.0,188.0
16641,1825.0,154.0
16642,1634.0,116.0
16643,1324.0,76.0
16644,1298.0,34.0
16645,1594.0,-2.0
16646,1794.0,-29.0
16647,1606.0,-50.0
16648,1245.0,-69.0
16649,1190.0,-87.0
16650,1475.0,-99.0
16651,1712.0,-99.0
16652,1647.0,-92.0
16653,1411.0,-86.0
16654,1460.0,-88.0
16655,1817.0,-94.0
16656,2064.0,-97.0
16657,1956.0,-98.0
16658,1616.0,-102.0
16659,1406.0,-111.0
16660,1555.0,-121.0
16661,1714.0,-125.0
16662,1600.0,-120.0
16663,1262.0,-105.0
16664,1178.0,-74.0
16665,1443.0,-24.0
16666,1752.0,44.0
16667,1643.0,116.0
16668,1173.0,185.0
16669,1442.0,157.0
16670,1729.0,94.0
16671,1670.0,11.0
16672,1313.0,-74.0
16673,1103.0,-146.0
16674,1331.0,-186.0
16675,1659.0,-186.0
16676,1625.0,-155.0
16677,1035.0,-67.0
16678,1195.0,-57.0
16679,1542.0,-44.0
16680,1583.0,-30.0
16681,1281.0,-19.0
16682,1050.0,-18.0
16683,1152.0,-25.0
16684,1441.0,-31.0
16685,1507.0,-33.0
16686,1259.0,-35.0
16687,1029.0,-41.0
16688,1127.0,-48.0
16689,1419.0,-51.0
16690,1480.0,-45.0
16691,1263.0,-36.0
16692,988.0,-30.0
16693,1067.0,-28.0
16694,1403.0,-27.0
16695,1486.0,-25.0
16696,1249.0,-25.0
16697,980.0,-29.0
16698,1028.0,-34.0
16699,1323.0,-32.0
16700,1460.0,-22.0
16701,1176.0,-8.0
16702,907.0,0.0
16703,907.0,2.0
16704,1119.0,3.0
16705,1226.0,7.0
16706,975.0,13.0
16707,644.0,17.0
16708,674.0,18.0
16709,968.0,20.0
16710,1083.0,24.0
16711,884.0,26.0
16712,600.0,21.0
16713,650.0,7.0
16714,968.0,-10.0
16715,1154.0,-30.0
16716,894.0,-52.0
16717,576.0,-80.0
16718,582.0,-110.0
16719,912.0,-133.0
16720,1152.0,-141.0
16721,974.0,-136.0
16722,637.0,-122.0
16723,610.0,-103.0
16724,905.0,-79.0
16725,1144.0,-49.0
16726,999.0,-21.0
16727,677.0,-2.0
16728,616.0,4.0
16729,948.0,8.0
16730,1232.0,16.0
16731,1151.0,30.0
16732,823.0,47.0
16733,766.0,63.0
16734,1037.0,80.0
16735,1280.0,100.0
16736,1170.0,116.0
16737,819.0,124.0
16738,689.0,122.0
16739,1017.0,122.0
16740,1306.0,134.0
16741,1191.0,158.0
16742,880.0,187.0
16743,772.0,213.0
16744,1040.0,235.0
16745,1339.0,252.0
16746,1277.0,260.0
16747,970.0,254.0
16748,826.0,233.0
16749,1050.0,210.0
16750,1345.0,195.0
16751,1281.0,192.0
16752,984.0,197.0
16753,821.0,202.0
16754,1012.0,209.0
16755,1329.0,218.0
16756,1307.0,226.0
16757,977.0,230.0
16758,817.0,224.0
16759,996.0,216.0
16760,1304.0,209.0
16761,1320.0,206.0
16762,994.0,200.0
16763,757.0,187.0
16764,894.0,172.0
16765,1189.0,160.0
16766,1227.0,154.0
16767,1024.0,148.0
16768,850.0,138.0
16769,1032.0,127.0
16770,1376.0,118.0
16771,1360.0,113.0
16772,1040.0,107.0
16773,827.0,94.0
16774,995.0,73.0
16775,1359.0,50.0
16776,1428.0,32.0
16777,1097.0,21.0
16778,796.0,17.0
16779,916.0,25.0
16780,1233.0,48.0
16781,1326.0,80.0
16782,1031.0,104.0
16783,726.0,110.0
16784,764.0,98.0
16785,1042.0,77.0
16786,1124.0,59.0
16787,895.0,46.0
16788,581.0,36.0
16789,718.0,26.0
16790,1067.0,18.0
16791,1128.0,9.0
16792,882.0,-6.0
16793,506.0,-34.0
16794,497.0,-69.0
16795,799.0,-101.0
16796,947.0,-127.0
16797,675.0,-147.0
16798,439.0,-166.0
16799,479.0,-179.0
16800,799.0,-180.0
16801,1039.0,-166.0
16802,898.0,-146.0
16803,622.0,-134.0
16804,649.0,-140.0
16805,1024.0,-161.0
16806,1178.0,-190.0
16807,865.0,-221.0
16808,445.0,-246.0
16809,751.0,-203.0
16810,665.0,-147.0
16811,399.0,-89.0
16812,390.0,-38.0
16813,644.0,4.0
16814,814.0,38.0
16815,657.0,56.0
16816,332.0,46.0
16817,232.0,4.0
16818,548.0,-59.0
16819,834.0,-129.0
16820,755.0,-186.0
16821,448.0,-221.0
