sample,raw,filtered
4776,1075.0,-30.0
4777,1327.0,-26.0
4778,1604.0,-17.0
4779,1547.0,-8.0
4780,1217.0,-4.0
4781,1096.0,-7.0
4782,1325.0,-11.0
4783,1592.0,-9.0
4784,1542.0,-3.0
4785,1221.0,0.0
4786,1086.0,0.0
4787,1316.0,1.0
4788,1636.0,8.0
4789,1598.0,17.0
4790,1240.0,22.0
4791,1057.0,22.0
4792,1290.0,20.0
4793,1616.0,22.0
4794,1604.0,26.0
4795,1290.0,28.0
4796,1061.0,24.0
4797,1284.0,21.0
4798,1648.0,23.0
4799,1372.0,51.0
4800,1130.0,53.0
4801,1295.0,52.0
4802,1678.0,53.0
4803,1759.0,56.0
4804,1462.0,55.0
4805,1191.0,48.0
4806,1306.0,41.0
4807,1638.0,42.0
4808,1734.0,51.0
4809,1441.0,61.0
4810,1121.0,65.0
4811,1194.0,66.0
4812,1507.0,69.0
4813,1644.0,76.0
4814,1369.0,81.0
4815,1091.0,81.0
4816,1192.0,78.0
4817,1530.0,78.0
4818,1665.0,81.0
4819,1395.0,78.0
4820,1086.0,65.0
4821,1152.0,42.0
4822,1507.0,17.0
4823,1725.0,11.0
4824,1458.0,2.0
4825,1502.0,-11.0
4826,1771.0,-21.0
4827,1914.0,-24.0
4828,1643.0,-22.0
4829,1231.0,-19.0
4830,1102.0,-14.0
4831,1422.0,1.0
4832,1706.0,30.0
4833,1531.0,71.0
4834,1175.0,116.0
4835,1118.0,162.0
4836,1433.0,206.0
4837,1656.0,242.0
4838,1499.0,255.0
4839,1154.0,230.0
4840,1087.0,166.0
4841,1397.0,76.0
4842,1627.0,-21.0
4843,1499.0,-112.0
4844,1167.0,-186.0
4845,1098.0,-230.0
4846,1381.0,-235.0
4847,1246.0,-39.0
4848,1104.0,-28.0
4849,1342.0,-19.0
4850,1635.0,-8.0
4851,1588.0,1.0
4852,1269.0,7.0
4853,1140.0,8.0
4854,1357.0,8.0
4855,1618.0,13.0
4856,1582.0,19.0
4857,1266.0,21.0
4858,1086.0,17.0
4859,1294.0,11.0
4860,1628.0,10.0
4861,1636.0,15.0
4862,1301.0,18.0
4863,1115.0,19.0
4864,1314.0,19.0
4865,1648.0,24.0
4866,1628.0,30.0
4867,1308.0,30.0
4868,1098.0,21.0
4869,1310.0,8.0
4870,1655.0,0.0
4871,1689.0,-2.0
4872,1369.0,-3.0
4873,1147.0,-3.0
4874,1297.0,0.0
4875,1609.0,9.0
4876,1632.0,23.0
4877,1300.0,31.0
4878,1050.0,30.0
4879,1178.0,24.0
4880,1508.0,20.0
4881,1572.0,20.0
4882,1295.0,21.0
4883,1018.0,20.0
4884,1134.0,19.0
4885,1331.0,26.0
4886,1005.0,11.0
4887,1120.0,-12.0
4888,1480.0,-35.0
4889,1588.0,-54.0
4890,1317.0,-69.0
4891,1024.0,-82.0
4892,1094.0,-87.0
4893,1455.0,-80.0
4894,1605.0,-62.0
4895,1358.0,-41.0
4896,1034.0,-25.0
4897,1100.0,-16.0
4898,1446.0,-8.0
4899,1579.0,0.0
4900,1335.0,3.0
4901,1049.0,-1.0
4902,1075.0,-9.0
4903,1389.0,-13.0
4904,1560.0,-10.0
4905,1359.0,-3.0
4906,1067.0,0.0
4907,1096.0,2.0
4908,1385.0,7.0
4909,1580.0,16.0
4910,1372.0,23.0
4911,1038.0,21.0
4912,1043.0,13.0
4913,1385.0,5.0
4914,1606.0,2.0
4915,1409.0,1.0
4916,1024.0,0.0
4917,982.0,-3.0
4918,1336.0,0.0
4919,1584.0,9.0
4920,1405.0,20.0
4921,1084.0,24.0
4922,1032.0,21.0
4923,1371.0,18.0
4924,1599.0,18.0
4925,1439.0,19.0
4926,1101.0,15.0
4927,1053.0,7.0
4928,1368.0,1.0
4929,1664.0,1.0
4930,1537.0,4.0
4931,1207.0,4.0
4932,1115.0,3.0
4933,1453.0,6.0
4934,1760.0,17.0
4935,1641.0,30.0
4936,1257.0,39.0
4937,1132.0,41.0
4938,1399.0,42.0
4939,1654.0,86.0
4940,1318.0,60.0
4941,1169.0,27.0
4942,1381.0,-3.0
4943,1714.0,-22.0
4944,1695.0,-28.0
4945,1376.0,-25.0
4946,1173.0,-18.0
4947,1385.0,-4.0
4948,1738.0,15.0
4949,1791.0,37.0
4950,1555.0,51.0
4951,1388.0,52.0
4952,1636.0,45.0
4953,2020.0,37.0
4954,1650.0,21.0
4955,1339.0,10.0
4956,1434.0,0.0
4957,1692.0,0.0
4958,1675.0,10.0
4959,1386.0,25.0
4960,1181.0,43.0
4961,1362.0,69.0
4962,1464.0,-212.0
4963,1164.0,-175.0
4964,1718.0,-61.0
4965,1463.0,-50.0
4966,1156.0,-59.0
4967,1240.0,-80.0
4968,1601.0,-99.0
4969,1721.0,-110.0
4970,1479.0,-115.0
4971,1166.0,-119.0
4972,1210.0,-122.0
4973,1543.0,-120.0
4974,1729.0,-113.0
4975,1491.0,-106.0
4976,1169.0,-105.0
4977,1192.0,-105.0
4978,1548.0,-99.0
4979,1735.0,-86.0
4980,1519.0,-71.0
4981,1183.0,-62.0
4982,1188.0,-60.0
4983,1511.0,-60.0
4984,1704.0,-58.0
4985,1520.0,-58.0
4986,1476.0,-71.0
4987,1717.0,-64.0
4988,1546.0,-53.0
4989,1188.0,-45.0
4990,1134.0,-42.0
4991,1423.0,-38.0
4992,1663.0,-32.0
4993,1538.0,-28.0
4994,1211.0,-31.0
4995,1142.0,-40.0
4996,1426.0,-46.0
4997,1679.0,-46.0
4998,1524.0,-41.0
4999,1603.0,-29.0
5000,1495.0,-23.0
5001,1111.0,-23.0
5002,954.0,-27.0
5003,1229.0,-29.0
5004,1528.0,-24.0
5005,1451.0,-17.0
5006,1123.0,-13.0
5007,990.0,-16.0
5008,1227.0,-22.0
5009,1543.0,-27.0
5010,1457.0,-32.0
5011,1092.0,-43.0
5012,960.0,-59.0
5013,1539.0,-83.0
5014,1486.0,-82.0
5015,1125.0,-80.0
5016,973.0,-76.0
5017,1213.0,-67.0
5018,1519.0,-51.0
5019,1469.0,-30.0
5020,1111.0,-15.0
5021,951.0,-9.0
5022,1163.0,-8.0
5023,1463.0,-5.0
5024,1434.0,0.0
5025,1111.0,2.0
5026,919.0,1.0
5027,1134.0,3.0
5028,1491.0,11.0
5029,1493.0,24.0
5030,1155.0,33.0
5031,929.0,34.0
5032,1127.0,31.0
5033,1456.0,29.0
5034,1490.0,28.0
5035,1170.0,23.0
5036,915.0,15.0
5037,1089.0,9.0
5038,1425.0,13.0
5039,1462.0,26.0
5040,1152.0,40.0
5041,948.0,51.0
5042,1074.0,58.0
5043,1410.0,67.0
5044,1015.0,68.0
5045,1097.0,65.0
5046,1418.0,63.0
5047,1535.0,66.0
5048,1296.0,70.0
5049,965.0,71.0
5050,1023.0,73.0
5051,1307.0,81.0
5052,1451.0,96.0
5053,1211.0,112.0
5054,916.0,120.0
5055,955.0,122.0
5056,1265.0,123.0
5057,1445.0,123.0
5058,1220.0,118.0
5059,872.0,105.0
5060,893.0,85.0
5061,1222.0,66.0
5062,1429.0,51.0
5063,1234.0,36.0
5064,902.0,18.0
5065,886.0,0.0
5066,1219.0,-10.0
5067,1417.0,-11.0
5068,1244.0,-7.0
5069,904.0,-6.0
5070,893.0,-7.0
5071,1241.0,-8.0
5072,1526.0,-4.0
5073,1419.0,-1.0
5074,1113.0,-3.0
5075,1108.0,-8.0
5076,1493.0,-10.0
5077,1794.0,-6.0
5078,1640.0,1.0
5079,1243.0,4.0
5080,1120.0,3.0
5081,1332.0,5.0
5082,1521.0,16.0
5083,1351.0,35.0
5084,1003.0,57.0
5085,923.0,86.0
5086,1230.0,125.0
5087,1483.0,178.0
5088,1362.0,234.0
5089,1010.0,278.0
5090,901.0,300.0
5091,1181.0,296.0
5092,1461.0,267.0
5093,1364.0,210.0
5094,1173.0,-51.0
5095,1471.0,-111.0
5096,1425.0,-140.0
5097,1087.0,-143.0
5098,947.0,-128.0
5099,1178.0,-100.0
5100,1484.0,-64.0
5101,1462.0,-34.0
5102,1134.0,-21.0
5103,969.0,-27.0
5104,1196.0,-43.0
5105,1515.0,-57.0
5106,1223.0,-51.0
5107,1537.0,-31.0
5108,1516.0,-7.0
5109,1184.0,9.0
5110,992.0,16.0
5111,1201.0,16.0
5112,1531.0,16.0
5113,1529.0,18.0
5114,1206.0,16.0
5115,981.0,10.0
5116,1150.0,4.0
5117,1467.0,5.0
5118,1478.0,12.0
5119,1161.0,17.0
5120,913.0,17.0
5121,1052.0,14.0
5122,1368.0,14.0
5123,1387.0,15.0
5124,1072.0,14.0
5125,821.0,5.0
5126,950.0,-7.0
5127,1270.0,-16.0
5128,1357.0,-23.0
5129,1073.0,-32.0
5130,833.0,-49.0
5131,935.0,-68.0
5132,1280.0,-84.0
5133,1414.0,-95.0
5134,1088.0,-108.0
5135,790.0,-125.0
5136,880.0,-143.0
5137,1222.0,-154.0
5138,1315.0,-155.0
5139,1028.0,-152.0
5140,741.0,-148.0
5141,821.0,-141.0
5142,1160.0,-125.0
5143,1310.0,-101.0
5144,1047.0,-77.0
5145,743.0,-61.0
5146,802.0,-55.0
5147,1122.0,-52.0
5148,1288.0,-53.0
5149,1056.0,-60.0
5150,775.0,-75.0
5151,847.0,-94.0
5152,1181.0,-105.0
5153,1349.0,-104.0
5154,1127.0,-96.0
5155,776.0,-86.0
5156,787.0,-76.0
5157,1119.0,-62.0
5158,1310.0,-45.0
5159,1127.0,-29.0
5160,808.0,-21.0
5161,810.0,-18.0
5162,1131.0,-10.0
5163,1332.0,4.0
5164,1139.0,23.0
5165,814.0,36.0
5166,787.0,42.0
5167,1126.0,45.0
5168,1364.0,47.0
5169,1190.0,44.0
5170,830.0,35.0
5171,787.0,22.0
5172,1071.0,16.0
5173,1336.0,20.0
5174,1184.0,31.0
5175,850.0,41.0
5176,811.0,46.0
5177,1125.0,51.0
5178,1364.0,59.0
5179,1232.0,65.0
5180,895.0,65.0
5181,802.0,58.0
5182,1097.0,52.0
5183,1404.0,50.0
5184,1313.0,50.0
5185,982.0,47.0
5186,867.0,41.0
5187,1134.0,39.0
5188,1444.0,45.0
5189,1360.0,57.0
5190,986.0,66.0
5191,844.0,69.0
5192,1126.0,72.0
5193,1481.0,77.0
5194,1408.0,85.0
5195,1046.0,88.0
5196,909.0,87.0
5197,1152.0,87.0
5198,1450.0,95.0
5199,1407.0,105.0
5200,1073.0,110.0
5201,892.0,106.0
5202,1101.0,97.0
5203,1436.0,90.0
5204,1387.0,86.0
5205,1042.0,81.0
5206,833.0,73.0
5207,1048.0,68.0
5208,1378.0,70.0
5209,1356.0,77.0
5210,1047.0,78.0
5211,859.0,70.0
5212,1072.0,57.0
5213,1383.0,44.0
5214,1386.0,32.0
5215,1060.0,17.0
5216,856.0,-1.0
5217,1040.0,-21.0
5218,1376.0,-33.0
5219,1427.0,-39.0
5220,1142.0,-43.0
5221,917.0,-49.0
5222,1063.0,-52.0
5223,1424.0,-48.0
5224,1556.0,-36.0
5225,1327.0,-26.0
5226,1166.0,-22.0
5227,1391.0,-22.0
5228,1780.0,-21.0
5229,1816.0,-18.0
5230,1466.0,-16.0
5231,1136.0,-18.0
5232,1170.0,-20.0
5233,1431.0,-13.0
5234,1501.0,2.0
5235,973.0,52.0
5236,1110.0,88.0
5237,1444.0,137.0
5238,1516.0,194.0
5239,1244.0,243.0
5240,949.0,267.0
5241,1011.0,257.0
5242,1353.0,214.0
5243,1528.0,139.0
5244,1255.0,39.0
5245,962.0,-72.0
5246,1044.0,-174.0
5247,1425.0,-243.0
5248,1581.0,-269.0
5249,1348.0,-257.0
5250,1023.0,-224.0
5251,1064.0,-180.0
5252,1392.0,-136.0
5253,1566.0,-100.0
5254,1352.0,-81.0
5255,1419.0,-22.0
5256,1646.0,-27.0
5257,1473.0,-26.0
5258,1145.0,-22.0
5259,1122.0,-18.0
5260,1426.0,-10.0
5261,1650.0,3.0
5262,1474.0,15.0
5263,1142.0,19.0
5264,1118.0,14.0
5265,1422.0,6.0
5266,1662.0,0.0
5267,1499.0,-3.0
5268,1151.0,-10.0
5269,1078.0,-18.0
5270,1380.0,-22.0
5271,1655.0,-18.0
5272,1542.0,-12.0
5273,1185.0,-10.0
5274,1074.0,-15.0
5275,1349.0,-19.0
5276,1627.0,-19.0
5277,1536.0,-18.0
5278,1187.0,-22.0
5279,1056.0,-30.0
5280,1300.0,-37.0
5281,1581.0,-38.0
5282,1452.0,-35.0
5283,1097.0,-34.0
5284,944.0,-37.0
5285,1192.0,-39.0
5286,1498.0,-37.0
5287,1439.0,-32.0
5288,1110.0,-31.0
5289,961.0,-37.0
5290,1198.0,-45.0
5291,1500.0,-49.0
5292,1457.0,-53.0
5293,962.0,-82.0
5294,1180.0,-103.0
5295,1473.0,-118.0
5296,1487.0,-125.0
5297,1153.0,-129.0
5298,936.0,-129.0
5299,1138.0,-122.0
5300,1491.0,-104.0
5301,1464.0,-79.0
5302,1127.0,-56.0
5303,925.0,-42.0
5304,1118.0,-34.0
5305,1439.0,-27.0
5306,1479.0,-20.0
5307,1143.0,-18.0
5308,924.0,-23.0
5309,1089.0,-27.0
5310,1423.0,-25.0
5311,1460.0,-18.0
5312,1171.0,-12.0
5313,933.0,-13.0
5314,1071.0,-16.0
5315,1384.0,-15.0
5316,1455.0,-10.0
5317,1190.0,-6.0
5318,941.0,-7.0
5319,1050.0,-9.0
5320,1387.0,-5.0
5321,1470.0,2.0
5322,1188.0,10.0
5323,893.0,12.0
5324,1037.0,10.0
5325,1360.0,12.0
5326,1465.0,17.0
5327,1202.0,22.0
5328,1383.0,21.0
5329,1526.0,28.0
5330,1268.0,35.0
5331,957.0,35.0
5332,1040.0,31.0
5333,1376.0,29.0
5334,1508.0,31.0
5335,1289.0,33.0
5336,936.0,92.0
5337,934.0,82.0
5338,1263.0,76.0
5339,1449.0,76.0
5340,1247.0,79.0
5341,890.0,77.0
5342,873.0,68.0
5343,1213.0,56.0
5344,1444.0,44.0
5345,1282.0,30.0
5346,952.0,11.0
5347,920.0,-9.0
5348,1251.0,-21.0
5349,1477.0,-20.0
5350,1290.0,-11.0
5351,955.0,-2.0
5352,935.0,2.0
5353,1303.0,5.0
5354,1646.0,11.0
5355,1563.0,16.0
5356,1261.0,16.0
5357,1225.0,14.0
5358,1541.0,18.0
5359,1734.0,31.0
5360,1552.0,47.0
5361,1137.0,58.0
5362,971.0,62.0
5363,1209.0,67.0
5364,1488.0,80.0
5365,1391.0,103.0
5366,1049.0,135.0
5367,928.0,174.0
5368,1200.0,224.0
5369,1466.0,278.0
5370,1364.0,322.0
5371,1001.0,334.0
5372,865.0,307.0
5373,1131.0,245.0
5374,1448.0,161.0
5375,1376.0,67.0
5376,1049.0,-24.0
5377,904.0,-99.0
5378,1165.0,-144.0
5379,1457.0,-150.0
5380,1395.0,-127.0
5381,1064.0,-92.0
5382,924.0,-61.0
5383,1453.0,-26.0
5384,1129.0,-35.0
5385,948.0,-51.0
5386,1164.0,-62.0
5387,1488.0,-61.0
5388,1492.0,-48.0
5389,1199.0,-33.0
5390,998.0,-21.0
5391,1188.0,-12.0
5392,1530.0,-1.0
5393,1527.0,10.0
5394,1167.0,16.0
5395,971.0,16.0
5396,1180.0,16.0
5397,1521.0,20.0
5398,1548.0,29.0
5399,1253.0,37.0
5400,998.0,39.0
5401,1160.0,41.0
5402,1502.0,46.0
5403,1576.0,53.0
5404,1279.0,56.0
5405,1034.0,50.0
5406,1153.0,39.0
5407,1489.0,31.0
5408,1589.0,27.0
5409,1279.0,24.0
5410,1031.0,18.0
5411,1157.0,13.0
5412,1478.0,14.0
5413,1580.0,21.0
5414,1302.0,28.0
5415,1018.0,27.0
5416,1120.0,22.0
5417,1472.0,19.0
5418,1600.0,18.0
5419,1292.0,16.0
5420,958.0,8.0
5421,1036.0,-1.0
5422,1357.0,-7.0
5423,1491.0,-7.0
5424,1237.0,-6.0
5425,929.0,-11.0
5426,989.0,-18.0
5427,1321.0,-22.0
5428,1492.0,-21.0
5429,1269.0,-20.0
5430,947.0,-27.0
5431,976.0,-40.0
5432,1290.0,-54.0
5433,1453.0,-66.0
5434,1259.0,-81.0
5435,953.0,-101.0
5436,957.0,-121.0
5437,1255.0,-132.0
5438,1481.0,-130.0
5439,1296.0,-119.0
5440,989.0,-107.0
5441,959.0,-95.0
5442,1251.0,-82.0
5443,1475.0,-67.0
5444,1304.0,-56.0
5445,968.0,-54.0
5446,940.0,-60.0
5447,1250.0,-65.0
5448,1473.0,-64.0
5449,1296.0,-57.0
5450,984.0,-50.0
5451,921.0,-44.0
5452,1215.0,-35.0
5453,1457.0,-21.0
5454,1313.0,-8.0
5455,976.0,-3.0
5456,905.0,-7.0
5457,1190.0,-12.0
5458,1440.0,-13.0
5459,997.0,-14.0
5460,944.0,-18.0
5461,1203.0,-20.0
5462,1474.0,-16.0
5463,1376.0,-9.0
5464,1023.0,-7.0
5465,925.0,-10.0
5466,1194.0,-14.0
5467,1472.0,-13.0
5468,1390.0,-9.0
5469,1070.0,-8.0
5470,939.0,-10.0
5471,1169.0,-8.0
5472,1476.0,1.0
5473,1435.0,16.0
5474,1123.0,29.0
5475,988.0,35.0
5476,1230.0,38.0
5477,1509.0,43.0
5478,1442.0,47.0
5479,1090.0,46.0
5480,925.0,39.0
5481,1115.0,31.0
5482,1408.0,30.0
5483,1375.0,35.0
5484,1025.0,40.0
5485,831.0,43.0
5486,1043.0,49.0
5487,1383.0,59.0
5488,1376.0,72.0
5489,1057.0,77.0
5490,854.0,69.0
5491,1037.0,51.0
5492,1372.0,31.0
5493,1375.0,9.0
5494,824.0,-47.0
5495,982.0,-73.0
5496,1312.0,-86.0
5497,1367.0,-86.0
5498,1079.0,-78.0
5499,856.0,-68.0
5500,1018.0,-55.0
5501,1391.0,-38.0
5502,1512.0,-18.0
5503,1016.0,108.0
5504,1381.0,155.0
5505,1506.0,206.0
5506,1236.0,246.0
5507,942.0,262.0
5508,1007.0,249.0
5509,1350.0,209.0
5510,1508.0,144.0
5511,1257.0,59.0
5512,940.0,-36.0
5513,993.0,-123.0
5514,1352.0,-180.0
5515,1521.0,-196.0
5516,1295.0,-177.0
5517,997.0,-136.0
5518,1025.0,-85.0
5519,1353.0,-32.0
5520,1544.0,10.0
5521,1332.0,34.0
5522,1003.0,32.0
5523,1038.0,12.0
5524,1387.0,-11.0
5525,1603.0,-26.0
5526,1403.0,-31.0
5527,1092.0,-29.0
5528,1075.0,-22.0
5529,1397.0,-7.0
5530,1616.0,13.0
5531,1440.0,31.0
5532,1105.0,38.0
5533,1094.0,35.0
5534,1407.0,30.0
5535,1649.0,30.0
5536,1465.0,33.0
5537,1102.0,35.0
5538,1061.0,36.0
5539,1526.0,55.0
5540,1174.0,55.0
5541,1098.0,46.0
5542,1402.0,36.0
5543,1648.0,31.0
5544,1522.0,27.0
5545,1182.0,20.0
5546,1089.0,9.0
5547,1387.0,0.0
5548,1656.0,-1.0
5549,1536.0,1.0
5550,1195.0,2.0
5551,1084.0,0.0
5552,1357.0,0.0
5553,1637.0,4.0
5554,1527.0,9.0
5555,1194.0,7.0
5556,1046.0,-2.0
5557,1330.0,-14.0
5558,1632.0,-21.0
5559,1537.0,-24.0
5560,1165.0,-28.0
5561,1006.0,-36.0
5562,1288.0,-41.0
5563,1597.0,-40.0
5564,1532.0,-36.0
5565,1197.0,-37.0
5566,1033.0,-44.0
5567,1270.0,-53.0
5568,1585.0,-57.0
5569,1552.0,-56.0
5570,1185.0,-58.0
5571,985.0,-65.0
5572,1208.0,-72.0
5573,1552.0,-72.0
5574,1577.0,-68.0
5575,1242.0,-66.0
5576,1023.0,-68.0
5577,1220.0,-68.0
5578,1580.0,-61.0
5579,1596.0,-49.0
5580,1274.0,-42.0
5581,1042.0,-42.0
5582,1223.0,-48.0
5583,1555.0,-51.0
5584,1593.0,-50.0
5585,1273.0,-49.0
5586,1225.0,-49.0
5587,1564.0,-39.0
5588,1621.0,-21.0
5589,1309.0,-5.0
5590,1051.0,3.0
5591,1170.0,5.0
5592,1536.0,7.0
5593,1636.0,9.0
5594,1350.0,7.0
5595,1077.0,-2.0
5596,1190.0,-12.0
5597,1521.0,-16.0
5598,1614.0,-12.0
5599,1336.0,-5.0
5600,1055.0,-3.0
5601,1173.0,-4.0
5602,1510.0,-3.0
5603,1608.0,1.0
5604,1323.0,4.0
5605,1023.0,1.0
5606,1099.0,-3.0
5607,1448.0,-4.0
5608,1607.0,0.0
5609,1373.0,3.0
5610,1295.0,-12.0
5611,951.0,-19.0
5612,990.0,-30.0
5613,1282.0,-37.0
5614,1446.0,-38.0
5615,1218.0,-35.0
5616,871.0,-34.0
5617,861.0,-33.0
5618,1180.0,-27.0
5619,1382.0,-17.0
5620,1214.0,-10.0
5621,908.0,-15.0
5622,886.0,-31.0
5623,1177.0,-52.0
5624,1398.0,-72.0
5625,1237.0,-94.0
5626,935.0,-118.0
5627,906.0,-142.0
5628,1168.0,-157.0
5629,1371.0,-159.0
5630,1199.0,-149.0
5631,884.0,-137.0
5632,894.0,-122.0
5633,1276.0,-102.0
5634,1568.0,-75.0
5635,1474.0,-47.0
5636,1171.0,-24.0
5637,1108.0,-10.0
5638,1359.0,0.0
5639,1535.0,11.0
5640,1366.0,18.0
5641,978.0,16.0
5642,816.0,10.0
5643,1063.0,9.0
5644,1341.0,26.0
5645,1291.0,59.0
5646,953.0,105.0
5647,803.0,156.0
5648,1049.0,209.0
5649,1330.0,255.0
5650,1416.0,102.0
5651,1406.0,108.0
5652,1435.0,109.0
5653,1152.0,108.0
5654,921.0,103.0
5655,1082.0,98.0
5656,1404.0,101.0
5657,1455.0,109.0
5658,1154.0,116.0
5659,903.0,115.0
5660,1028.0,108.0
5661,1385.0,102.0
5662,1463.0,97.0
5663,1188.0,91.0
5664,903.0,80.0
5665,1020.0,71.0
5666,1355.0,69.0
5667,1475.0,74.0
5668,1210.0,77.0
5669,936.0,73.0
5670,1019.0,64.0
5671,1349.0,55.0
5672,1455.0,48.0
5673,1140.0,41.0
5674,828.0,29.0
5675,872.0,18.0
5676,1198.0,13.0
5677,1369.0,16.0
5678,1135.0,21.0
5679,807.0,22.0
5680,851.0,20.0
5681,1182.0,19.0
5682,1327.0,21.0
5683,1129.0,19.0
5684,814.0,4.0
5685,835.0,-19.0
5686,1167.0,-46.0
5687,1359.0,-69.0
5688,1150.0,-89.0
5689,828.0,-108.0
5690,843.0,-122.0
5691,1190.0,-124.0
5692,1379.0,-112.0
5693,1191.0,-94.0
5694,854.0,-79.0
5695,821.0,-69.0
5696,1144.0,-60.0
5697,1394.0,-49.0
5698,1234.0,-40.0
5699,872.0,-36.0
5700,815.0,-35.0
5701,1172.0,-31.0
5702,1403.0,-19.0
5703,1211.0,-5.0
5704,880.0,3.0
5705,814.0,5.0
5706,1129.0,6.0
5707,1394.0,10.0
5708,1268.0,14.0
5709,895.0,12.0
5710,779.0,7.0
5711,1077.0,5.0
5712,829.0,-13.0
5713,1094.0,-17.0
5714,960.0,-5.0
5715,780.0,-9.0
5716,1001.0,-13.0
5717,1290.0,-11.0
5718,1238.0,-5.0
5719,925.0,1.0
5720,759.0,6.0
5721,971.0,13.0
5722,1271.0,25.0
5723,1246.0,40.0
5724,946.0,47.0
5725,764.0,41.0
5726,948.0,27.0
5727,1275.0,9.0
5728,1283.0,-9.0
5729,955.0,-31.0
5730,741.0,-56.0
5731,904.0,-74.0
5732,1240.0,-78.0
5733,1296.0,-70.0
5734,988.0,-58.0
5735,767.0,-47.0
5736,954.0,-37.0
5737,1356.0,-24.0
5738,1475.0,-11.0
5739,1226.0,-4.0
5740,1036.0,-7.0
5741,1235.0,-14.0
5742,1624.0,-20.0
5743,1670.0,-21.0
5744,1290.0,-22.0
5745,952.0,-24.0
5746,983.0,-23.0
5747,1244.0,-11.0
5748,1314.0,13.0
5749,1071.0,46.0
5750,856.0,84.0
5751,975.0,127.0
5752,1315.0,176.0
5753,1391.0,226.0
5754,1113.0,259.0
5755,816.0,262.0
5756,889.0,231.0
5757,1257.0,169.0
5758,1393.0,86.0
5759,1131.0,-10.0
5760,848.0,-107.0
5761,929.0,-183.0
5762,1265.0,-221.0
5763,1429.0,-216.0
5764,1176.0,-181.0
5765,838.0,-134.0
5766,861.0,-87.0
5767,1216.0,-49.0
5768,1395.0,-24.0
5769,1186.0,-18.0
5770,902.0,-31.0
5771,1242.0,-63.0
5772,1462.0,-62.0
5773,1283.0,-51.0
5774,968.0,-38.0
5775,952.0,-27.0
5776,1272.0,-18.0
5777,1488.0,-11.0
5778,1330.0,-9.0
5779,1016.0,-16.0
5780,990.0,-25.0
5781,1281.0,-27.0
5782,1482.0,-16.0
5783,1284.0,42.0
5784,1543.0,53.0
5785,1398.0,59.0
5786,1067.0,56.0
5787,1001.0,47.0
5788,1283.0,37.0
5789,1514.0,32.0
5790,1398.0,28.0
5791,1072.0,22.0
5792,971.0,11.0
5793,1249.0,3.0
5794,1570.0,1.0
5795,1487.0,5.0
5796,1140.0,7.0
5797,1028.0,8.0
5798,1311.0,10.0
5799,1580.0,15.0
5800,1460.0,19.0
5801,1087.0,14.0
5802,981.0,2.0
5803,1252.0,-11.0
5804,1538.0,-18.0
5805,1480.0,-19.0
5806,1142.0,-16.0
5807,975.0,-11.0
5808,1198.0,-2.0
5809,1499.0,11.0
5810,1446.0,25.0
5811,1129.0,27.0
5812,991.0,15.0
5813,1221.0,-3.0
5814,1527.0,-21.0
5815,1481.0,-34.0
5816,1152.0,-46.0
5817,951.0,-57.0
5818,1168.0,-61.0
5819,1525.0,-56.0
5820,1547.0,-48.0
5821,1187.0,-42.0
5822,981.0,-44.0
5823,1167.0,-46.0
5824,1492.0,-44.0
5825,1518.0,-37.0
5826,1227.0,-32.0
5827,1013.0,-32.0
5828,1172.0,-33.0
5829,1501.0,-29.0
5830,1556.0,-23.0
5831,1246.0,-18.0
5832,994.0,-19.0
5833,1161.0,-22.0
5834,1498.0,-20.0
5835,1525.0,-14.0
5836,1218.0,-10.0
5837,989.0,-12.0
5838,1120.0,-15.0
5839,1470.0,-13.0
5840,1589.0,-7.0
5841,1044.0,-3.0
5842,1147.0,-7.0
5843,1505.0,-8.0
5844,1588.0,-7.0
5845,1311.0,-9.0
5846,1066.0,-18.0
5847,1210.0,-30.0
5848,1575.0,-36.0
5849,1705.0,-34.0
5850,1435.0,-27.0
5851,1127.0,-20.0
5852,1195.0,-12.0
5853,1546.0,0.0
5854,1682.0,16.0
5855,1404.0,26.0
5856,1077.0,27.0
5857,1108.0,22.0
5858,1421.0,22.0
5859,1559.0,29.0
5860,1326.0,40.0
5861,1360.0,-103.0
5862,1566.0,-95.0
5863,1402.0,-81.0
5864,1068.0,-70.0
5865,1054.0,-62.0
5866,1381.0,-55.0
5867,1647.0,-45.0
5868,1580.0,-37.0
5869,1325.0,-34.0
5870,1339.0,-36.0
5871,1690.0,-34.0
5872,1875.0,-25.0
5873,1637.0,-13.0
5874,1226.0,-2.0
5875,1087.0,4.0
5876,1348.0,13.0
5877,1617.0,28.0
5878,1496.0,48.0
5879,1168.0,72.0
5880,1073.0,99.0
5881,1332.0,136.0
5882,1580.0,180.0
5883,1471.0,217.0
5884,1315.0,-53.0
5885,1652.0,-31.0
5886,1145.0,-15.0
5887,1371.0,-14.0
5888,1661.0,-5.0
5889,1673.0,9.0
5890,1373.0,21.0
5891,1182.0,25.0
5892,1385.0,24.0
5893,1708.0,23.0
5894,1703.0,24.0
5895,1385.0,24.0
5896,1183.0,23.0
5897,1369.0,26.0
5898,1691.0,37.0
5899,1724.0,53.0
5900,1408.0,64.0
5901,1173.0,65.0
5902,1349.0,61.0
5903,1680.0,57.0
5904,1704.0,55.0
5905,1377.0,49.0
5906,1601.0,-36.0
5907,1696.0,-36.0
5908,1424.0,-33.0
5909,1101.0,-32.0
